Person Code,Module Code,year,Surname,Forename,Module Name,Event ID,Object ID,Event Slot ID,Date,Has Attended,Attended,NotAttended,Attendance Code,full_name,student_overall_attendance,Standardised Student Overall Attendance
468,538,2023,Ben-Khalil,Nathalie,Digital Systems,1,881,246,2023-06-30,N,0,0,A,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
336,538,2023,Lopez,Francisco,Digital Systems,1,396,246,2023-06-30,N,0,0,A,Francisco Lopez,0.5960264900662252,-0.5912314594273766
468,538,2024,Ben-Khalil,Nathalie,Digital Systems,1,881,909,2024-05-12,N,0,0,A,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
154,1689,2023,Park,Donald,Leadership,927,557,145,2023-12-03,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
120,538,2024,Smith,Elena,Digital Systems,183,797,28,2024-06-06,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
468,538,2024,Ben-Khalil,Nathalie,Digital Systems,183,881,28,2024-06-06,Y,1,1,P,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
317,1772,2024,Lebedev,Takeshi,Japanese,109,954,765,2024-12-31,Y,1,1,P,Takeshi Lebedev,0.8172043010752689,0.49393522912495796
474,1772,2024,Müller,Michael,Japanese,109,137,765,2024-12-31,Y,1,1,P,Michael Müller,0.7297297297297297,0.0647579509589654
198,1772,2024,Johnson,Arjun,Japanese,109,640,765,2024-12-31,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
188,1772,2024,Nair,Rosa,Japanese,109,580,765,2024-12-31,N,0,0,A,Rosa Nair,0.5079365079365079,-1.0234281330730481
180,1772,2024,Sokolov,Susan,Japanese,109,267,765,2024-12-31,N,0,0,A,Susan Sokolov,0.6057142857142858,-0.5437001402827644
232,1772,2024,Johnson,Wei,Japanese,109,504,765,2024-12-31,N,0,0,A,Wei Johnson,0.7936507936507936,0.37837444326219544
462,1772,2024,Agarwal,Mohamed,Japanese,109,182,765,2024-12-31,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
198,1772,2024,Johnson,Arjun,Japanese,109,640,798,2024-02-11,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
14,1772,2025,Yang,Luis,Japanese,160,931,103,2025-03-23,Y,1,1,P,Luis Yang,0.8095238095238095,0.45625236416970927
7,1772,2025,Becker,Chen,Japanese,160,522,244,2025-04-23,N,0,1,,Chen Becker,0.3617021276595745,-1.7408991916465237
232,1772,2025,Johnson,Wei,Japanese,160,504,244,2025-04-23,Y,1,1,L,Wei Johnson,0.7936507936507936,0.37837444326219544
462,1772,2025,Agarwal,Mohamed,Japanese,160,182,244,2025-04-23,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
375,1772,2025,Becker,Tariq,Japanese,160,860,244,2025-04-23,Y,1,1,P,Tariq Becker,0.9731182795698925,1.2588973877165022
134,1683,2023,Al-Khalil,Yuki,Strategic Planning,309,481,17,2023-09-03,Y,1,1,O,Yuki Al-Khalil,0.9090909090909091,0.9447593225895667
70,1683,2023,Brown,Rafael,Strategic Planning,309,141,17,2023-09-03,N,0,0,A,Rafael Brown,0.9038461538461539,0.919026932639357
155,1683,2023,White,Jose,Strategic Planning,309,101,17,2023-09-03,Y,1,1,O,Jose White,0.9772727272727273,1.2792803919422955
258,1683,2025,Martinez,Karen,Strategic Planning,309,869,320,2025-04-29,N,0,0,A,Karen Martinez,0.9038461538461539,0.919026932639357
193,123,2023,Sanchez,Wang,Creative Writing,694,748,221,2023-12-30,Y,1,1,P,Wang Sanchez,0.7761194029850746,0.2923600231553898
209,123,2023,Yoon,Sakura,Creative Writing,694,546,221,2023-12-30,Y,1,1,P,Sakura Yoon,0.875,0.7774987879132026
32,123,2023,Müller,Huang,Creative Writing,694,543,221,2023-12-30,Y,1,1,P,Huang Müller,0.8688524590163934,0.7473370521518908
283,1006,2024,Wang,Elena,Graphic Design,937,414,201,2024-08-07,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
178,1006,2024,Alvarez,Samir,Graphic Design,937,445,729,2024-01-01,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
178,1006,2024,Alvarez,Samir,Graphic Design,937,445,648,2024-11-20,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
267,1006,2024,Torres,Joseph,Graphic Design,937,379,696,2024-03-20,N,0,0,A,Joseph Torres,0.19718309859154928,-2.548080387459581
267,1006,2024,Torres,Joseph,Graphic Design,937,379,403,2024-04-07,N,0,0,A,Joseph Torres,0.19718309859154928,-2.548080387459581
267,1006,2025,Torres,Joseph,Graphic Design,811,379,24,2025-04-16,N,0,0,A,Joseph Torres,0.19718309859154928,-2.548080387459581
353,1006,2023,Flores,Natalia,Graphic Design,811,556,150,2023-07-27,N,0,0,A,Natalia Flores,0.17567567567567569,-2.653602450447892
178,1006,2024,Alvarez,Samir,Graphic Design,431,445,1111,2024-01-27,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
283,1006,2025,Wang,Elena,Graphic Design,431,414,303,2025-03-06,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
353,1006,2023,Flores,Natalia,Graphic Design,431,556,255,2023-09-24,N,0,0,A,Natalia Flores,0.17567567567567569,-2.653602450447892
178,1006,2023,Alvarez,Samir,Graphic Design,431,445,482,2023-02-18,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
283,1006,2024,Wang,Elena,Graphic Design,431,414,698,2024-04-16,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
283,1006,2025,Wang,Elena,Graphic Design,431,414,283,2025-04-25,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
283,1006,2025,Wang,Elena,Graphic Design,391,414,1099,2025-02-01,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
178,1006,2025,Alvarez,Samir,Graphic Design,391,445,939,2025-08-19,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
353,1006,2025,Flores,Natalia,Graphic Design,391,556,132,2025-06-01,N,0,0,A,Natalia Flores,0.17567567567567569,-2.653602450447892
283,1006,2023,Wang,Elena,Graphic Design,391,414,73,2023-06-25,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
283,1006,2023,Wang,Elena,Graphic Design,391,414,405,2023-11-05,N,0,0,A,Elena Wang,0.06557377049180328,-3.193796420659491
178,1006,2025,Alvarez,Samir,Graphic Design,391,445,784,2025-03-12,N,0,0,A,Samir Alvarez,0.15286624203821655,-2.7655125803799754
267,1006,2023,Torres,Joseph,Graphic Design,391,379,887,2023-06-05,N,0,0,A,Joseph Torres,0.19718309859154928,-2.548080387459581
193,123,2023,Sanchez,Wang,Creative Writing,89,748,1079,2023-08-21,Y,1,1,P,Wang Sanchez,0.7761194029850746,0.2923600231553898
436,123,2023,Nnamani,Wolfgang,Creative Writing,89,621,1079,2023-08-21,Y,1,1,P,Wolfgang Nnamani,0.859375,0.7008377095198689
193,123,2024,Sanchez,Wang,Creative Writing,89,748,1116,2024-01-03,Y,1,1,P,Wang Sanchez,0.7761194029850746,0.2923600231553898
129,123,2024,Lewis,Ursula,Creative Writing,901,37,1074,2024-04-23,Y,1,1,P,Ursula Lewis,0.875,0.7774987879132026
175,123,2024,Li,Fatima,Creative Writing,901,20,1074,2024-04-23,Y,1,1,P,Fatima Li,0.8813559322033898,0.8086829553952365
460,123,2025,Jackson,Kofi,Creative Writing,901,912,5,2025-02-16,Y,1,1,P,Kofi Jackson,0.8059701492537313,0.4388170087426539
409,1040,2023,Takahashi,Raj,Medicine,355,984,475,2023-02-13,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
32,1545,2023,Müller,Huang,Medicine,355,543,475,2023-02-13,Y,1,1,O,Huang Müller,0.8688524590163934,0.7473370521518908
131,1723,2023,Agarwal,Ruvimbo,Pharmacy,172,788,806,2023-01-04,N,0,0,A,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
330,1723,2023,Gupta,Michelle,Pharmacy,172,412,806,2023-01-04,N,0,0,A,Michelle Gupta,0.7161290322580646,-0.001971273686112129
387,1723,2024,Zhang,Diego,Pharmacy,128,158,719,2024-11-05,Y,1,1,P,Diego Zhang,0.5612903225806452,-0.7616578311839219
103,1723,2024,Tanaka,Steven,Pharmacy,128,742,719,2024-11-05,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
395,1723,2024,Petit,Yuki,Pharmacy,128,824,719,2024-11-05,N,0,0,A,Yuki Petit,0.5684931506849316,-0.7263185307067118
225,1622,2024,Robert,Elena,Spanish,291,924,69,2024-10-23,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
192,1622,2024,Wagner,Richard,Spanish,291,397,69,2024-10-23,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
2,1622,2024,Lee,Valeria,Spanish,291,179,69,2024-10-23,N,0,0,A,Valeria Lee,0.6940298507462687,-0.11039668720958704
452,1040,2024,Ben-Salem,Kevin,Medicine,355,310,893,2024-05-26,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
175,1545,2024,Li,Fatima,Medicine,355,20,893,2024-05-26,Y,1,1,O,Fatima Li,0.8813559322033898,0.8086829553952365
382,1545,2024,Garcia,So-young,Medicine,355,236,893,2024-05-26,Y,1,1,O,So-young Garcia,0.9322033898305084,1.0581562952515084
142,1040,2024,Nair,Sarah,Medicine,355,226,1023,2024-05-22,Y,1,1,O,Sarah Nair,1.0,1.3907874150598716
409,1040,2024,Takahashi,Raj,Medicine,355,984,1023,2024-05-22,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
307,1545,2024,Park,Helen,Medicine,355,423,1023,2024-05-22,Y,1,1,O,Helen Park,0.890625,0.8541598663065362
100,1040,2024,Lopez,Sarah,Medicine,355,650,652,2024-09-25,Y,1,1,O,Sarah Lopez,1.0,1.3907874150598716
409,1040,2024,Takahashi,Raj,Medicine,355,984,652,2024-09-25,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
100,1040,2025,Lopez,Sarah,Medicine,355,650,54,2025-02-20,Y,1,1,O,Sarah Lopez,1.0,1.3907874150598716
409,1040,2025,Takahashi,Raj,Medicine,355,984,54,2025-02-20,Y,1,1,O,Raj Takahashi,0.9545454545454546,1.1677733688247194
32,1545,2025,Müller,Huang,Medicine,355,543,54,2025-02-20,Y,1,1,O,Huang Müller,0.8688524590163934,0.7473370521518908
452,1040,2024,Ben-Salem,Kevin,Medicine,355,310,467,2024-10-02,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
69,1040,2024,Cho,James,Medicine,355,716,266,2024-03-08,Y,1,1,O,James Cho,0.9772727272727273,1.2792803919422955
142,1040,2024,Nair,Sarah,Medicine,355,226,266,2024-03-08,Y,1,1,O,Sarah Nair,1.0,1.3907874150598716
414,1545,2024,Salem,Rutendo,Medicine,355,887,266,2024-03-08,Y,1,1,O,Rutendo Salem,0.7540983606557377,0.1843179846074076
307,1545,2024,Park,Helen,Medicine,355,423,266,2024-03-08,Y,1,1,O,Helen Park,0.890625,0.8541598663065362
217,1545,2024,Bianchi,Christopher,Medicine,355,687,266,2024-03-08,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
431,1040,2024,Wu,Tinashe,Medicine,355,840,973,2024-09-11,Y,1,1,O,Tinashe Wu,1.0,1.3907874150598716
452,1040,2024,Ben-Salem,Kevin,Medicine,355,310,973,2024-09-11,Y,1,1,O,Kevin Ben-Salem,0.8409090909090909,0.6102382532368384
100,1040,2024,Lopez,Sarah,Medicine,355,650,915,2024-02-17,Y,1,1,O,Sarah Lopez,1.0,1.3907874150598716
212,1040,2024,Verma,Francesca,Medicine,355,223,915,2024-02-17,Y,1,1,O,Francesca Verma,1.0,1.3907874150598716
217,1545,2024,Bianchi,Christopher,Medicine,355,687,915,2024-02-17,Y,1,1,O,Christopher Bianchi,0.8524590163934426,0.6669057567883931
415,1777,2024,Mthembu,Mark,Quality Assurance,887,599,503,2024-02-23,N,0,0,A,Mark Mthembu,0.6927710843373494,-0.11657258419218276
480,1549,2025,Yoon,Tafadzwa,Ethics,906,913,744,2025-04-12,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
490,1549,2023,Lebedev,Chiara,Ethics,832,258,313,2023-05-30,Y,1,1,P,Chiara Lebedev,0.5973154362416108,-0.5849074911844314
496,1777,2025,Ben-Ahmad,Marie,Quality Assurance,484,164,166,2025-07-15,N,0,0,A,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
68,1749,2024,Wu,Yuki,International Business,77,293,1045,2024-07-22,Y,1,1,L,Yuki Wu,0.37037037037037035,-1.6983701142714989
109,1749,2024,Durand,Pierre,International Business,77,426,1045,2024-07-22,Y,1,1,L,Pierre Durand,0.9365079365079365,1.0792757314298176
198,1896,2024,Johnson,Arjun,Public Speaking,575,640,886,2024-03-02,N,0,0,A,Arjun Johnson,0.7301587301587301,0.06686275963214132
236,1896,2024,Thomas,Betty,Public Speaking,575,212,886,2024-03-02,N,0,0,A,Betty Thomas,0.6031746031746031,-0.5561606076279669
474,1896,2024,Müller,Michael,Public Speaking,575,137,247,2024-07-17,Y,1,1,P,Michael Müller,0.7297297297297297,0.0647579509589654
161,1896,2024,Robert,Tatiana,Public Speaking,575,515,247,2024-07-17,N,0,0,A,Tatiana Robert,0.8440860215053764,0.6258252564683275
455,1896,2024,Rodriguez,Sarah,Public Speaking,575,7,247,2024-07-17,Y,1,1,P,Sarah Rodriguez,0.7407407407407407,0.11878137357048367
18,1896,2024,Durand,Charles,Public Speaking,575,376,247,2024-07-17,Y,1,1,P,Charles Durand,0.9786096256684492,1.2858396285962705
413,1896,2024,Ruiz,Ursula,Public Speaking,575,727,247,2024-07-17,Y,1,1,P,Ursula Ruiz,0.9206349206349206,1.0013978105223038
28,1896,2024,Ben-Khalil,Kojo,Public Speaking,575,974,247,2024-07-17,N,0,0,A,Kojo Ben-Khalil,0.4603174603174603,-1.2570618957955888
232,1896,2024,Johnson,Wei,Public Speaking,575,504,247,2024-07-17,Y,1,1,P,Wei Johnson,0.7936507936507936,0.37837444326219544
459,1896,2024,Al-Mahmoud,Lisa,Public Speaking,575,213,247,2024-07-17,N,0,0,A,Lisa Al-Mahmoud,0.8624338624338624,0.7158454338614211
462,1896,2024,Agarwal,Mohamed,Public Speaking,575,182,247,2024-07-17,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
474,1896,2023,Müller,Michael,Public Speaking,575,137,215,2023-06-27,N,0,0,A,Michael Müller,0.7297297297297297,0.0647579509589654
198,1896,2023,Johnson,Arjun,Public Speaking,575,640,215,2023-06-27,Y,1,1,L,Arjun Johnson,0.7301587301587301,0.06686275963214132
7,1896,2023,Becker,Chen,Public Speaking,575,522,215,2023-06-27,Y,1,1,P,Chen Becker,0.3617021276595745,-1.7408991916465237
232,1896,2023,Johnson,Wei,Public Speaking,575,504,215,2023-06-27,Y,1,1,P,Wei Johnson,0.7936507936507936,0.37837444326219544
462,1896,2023,Agarwal,Mohamed,Public Speaking,575,182,215,2023-06-27,Y,1,1,P,Mohamed Agarwal,0.9405405405405406,1.0990609329576726
7,1896,2025,Becker,Chen,Public Speaking,445,522,373,2025-07-25,N,0,0,A,Chen Becker,0.3617021276595745,-1.7408991916465237
297,1896,2025,Verma,Jessica,Public Speaking,445,698,373,2025-07-25,Y,1,1,P,Jessica Verma,0.5294117647058824,-0.9180638871393532
498,1896,2025,Petrov,Michelle,Public Speaking,445,185,373,2025-07-25,Y,1,1,P,Michelle Petrov,0.8624338624338624,0.7158454338614211
327,1896,2025,Ben-Khalil,Kenneth,Public Speaking,445,737,373,2025-07-25,Y,1,1,P,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
474,1896,2025,Müller,Michael,Public Speaking,575,137,777,2025-06-21,Y,1,1,P,Michael Müller,0.7297297297297297,0.0647579509589654
352,1777,2024,Popov,Anita,Quality Assurance,685,251,499,2024-02-04,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
236,840,2023,Thomas,Betty,Cloud Computing,465,212,783,2023-05-30,Y,1,1,P,Betty Thomas,0.6031746031746031,-0.5561606076279669
236,840,2024,Thomas,Betty,Cloud Computing,465,212,892,2024-04-03,N,0,0,A,Betty Thomas,0.6031746031746031,-0.5561606076279669
28,840,2024,Ben-Khalil,Kojo,Cloud Computing,465,974,892,2024-04-03,N,0,0,A,Kojo Ben-Khalil,0.4603174603174603,-1.2570618957955888
375,840,2023,Becker,Tariq,Cloud Computing,664,860,359,2023-05-30,Y,1,1,P,Tariq Becker,0.9731182795698925,1.2588973877165022
327,840,2024,Ben-Khalil,Kenneth,Cloud Computing,664,737,982,2024-04-03,Y,1,1,P,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
455,840,2023,Rodriguez,Sarah,Cloud Computing,212,7,657,2023-11-10,Y,1,1,P,Sarah Rodriguez,0.7407407407407407,0.11878137357048367
228,4,2023,Wagner,Marco,Demographics,976,284,122,2023-06-22,Y,1,1,L,Marco Wagner,1.0,1.3907874150598716
163,4,2023,Sokolov,Chiara,Demographics,976,576,122,2023-06-22,Y,1,1,L,Chiara Sokolov,1.0,1.3907874150598716
407,840,2023,Kumar,Thomas,Cloud Computing,616,15,566,2023-02-08,Y,1,1,P,Thomas Kumar,0.776595744680851,0.29469710271263305
285,4,2025,Ibrahim,Kenji,Demographics,705,250,569,2025-05-20,Y,1,1,Y,Kenji Ibrahim,0.7142857142857143,-0.011015161275371945
3,4,2025,Cho,Liu,Demographics,705,925,569,2025-05-20,Y,1,1,Y,Liu Cho,0.9285714285714286,1.040336770976061
42,4,2025,Sato,Rumbidzai,Demographics,705,355,569,2025-05-20,Y,1,1,Y,Rumbidzai Sato,1.0,1.3907874150598716
391,4,2025,Perez,Jae-ho,Demographics,809,388,501,2025-05-03,N,0,0,A,Jae-ho Perez,0.2857142857142857,-2.1137190257782374
170,4,2025,Jackson,Dong-hyun,Demographics,809,535,501,2025-05-03,Y,1,1,P,Dong-hyun Jackson,1.0,1.3907874150598716
244,4,2024,Park,Valeria,Demographics,617,333,51,2024-01-09,N,0,0,A,Valeria Park,0.9285714285714286,1.040336770976061
277,4,2025,Russo,François,Demographics,675,84,875,2025-03-29,Y,1,1,P,François Russo,0.9285714285714286,1.040336770976061
285,4,2025,Ibrahim,Kenji,Demographics,675,250,875,2025-03-29,Y,1,1,P,Kenji Ibrahim,0.7142857142857143,-0.011015161275371945
228,4,2024,Wagner,Marco,Demographics,982,284,207,2024-08-24,Y,1,1,P,Marco Wagner,1.0,1.3907874150598716
170,4,2023,Jackson,Dong-hyun,Demographics,677,535,626,2023-09-17,Y,1,1,P,Dong-hyun Jackson,1.0,1.3907874150598716
388,4,2025,Perez,John,Demographics,952,829,884,2025-07-23,Y,1,1,P,John Perez,0.8571428571428571,0.6898861268922496
163,4,2025,Sokolov,Chiara,Demographics,952,576,884,2025-07-23,Y,1,1,P,Chiara Sokolov,1.0,1.3907874150598716
277,4,2024,Russo,François,Demographics,200,84,430,2024-10-27,Y,1,1,P,François Russo,0.9285714285714286,1.040336770976061
337,4,2024,Walker,Rutendo,Demographics,532,486,773,2024-04-19,Y,1,1,P,Rutendo Walker,0.9285714285714286,1.040336770976061
388,4,2024,Perez,John,Demographics,532,829,773,2024-04-19,Y,1,1,P,John Perez,0.8571428571428571,0.6898861268922496
42,4,2024,Sato,Rumbidzai,Demographics,532,355,773,2024-04-19,Y,1,1,P,Rumbidzai Sato,1.0,1.3907874150598716
346,1723,2025,Reddy,Hana,Pharmacy,464,880,191,2025-05-17,N,0,0,A,Hana Reddy,0.5512820512820513,-0.8107615029025301
457,1723,2025,Ramirez,Carmen,Pharmacy,464,230,191,2025-05-17,Y,1,1,P,Carmen Ramirez,0.8,0.4095256116252013
25,1723,2025,Diaz,Nancy,Pharmacy,464,280,191,2025-05-17,N,0,0,A,Nancy Diaz,0.564935064935065,-0.7437755989051584
496,1723,2025,Ben-Ahmad,Marie,Pharmacy,464,164,191,2025-05-17,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
387,1723,2024,Zhang,Diego,Pharmacy,829,158,756,2024-05-18,N,0,0,A,Diego Zhang,0.5612903225806452,-0.7616578311839219
103,1723,2024,Tanaka,Steven,Pharmacy,829,742,756,2024-05-18,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
117,1723,2024,Martin,Raj,Pharmacy,829,715,756,2024-05-18,Y,1,1,P,Raj Martin,0.475,-1.1850248189561388
415,1723,2024,Mthembu,Mark,Pharmacy,829,599,756,2024-05-18,N,0,0,A,Mark Mthembu,0.6927710843373494,-0.11657258419218276
291,1723,2024,Ibrahim,Valeria,Pharmacy,829,757,756,2024-05-18,N,0,0,A,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
131,1723,2024,Agarwal,Ruvimbo,Pharmacy,829,788,756,2024-05-18,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
395,1723,2024,Petit,Yuki,Pharmacy,388,824,151,2024-03-27,N,0,0,A,Yuki Petit,0.5684931506849316,-0.7263185307067118
131,1723,2024,Agarwal,Ruvimbo,Pharmacy,388,788,151,2024-03-27,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
415,1723,2023,Mthembu,Mark,Pharmacy,388,599,691,2023-12-14,Y,1,1,P,Mark Mthembu,0.6927710843373494,-0.11657258419218276
352,1723,2023,Popov,Anita,Pharmacy,388,251,691,2023-12-14,Y,1,1,P,Anita Popov,0.7756410256410257,0.2900129560786708
251,1723,2023,Torres,Ruth,Pharmacy,388,927,691,2023-12-14,N,0,0,A,Ruth Torres,0.8387096774193549,0.5994472509996536
330,1723,2023,Gupta,Michelle,Pharmacy,388,412,691,2023-12-14,N,0,0,A,Michelle Gupta,0.7161290322580646,-0.001971273686112129
415,1723,2024,Mthembu,Mark,Pharmacy,535,599,435,2024-08-27,N,0,0,A,Mark Mthembu,0.6927710843373494,-0.11657258419218276
496,1723,2024,Ben-Ahmad,Marie,Pharmacy,535,164,435,2024-08-27,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
465,1723,2024,Okafor,Efua,Pharmacy,535,683,435,2024-08-27,N,0,0,A,Efua Okafor,0.7483870967741936,0.15629675912593138
89,1723,2024,Nkomo,Matthew,Pharmacy,535,67,435,2024-08-27,Y,1,1,P,Matthew Nkomo,0.535483870967742,-0.8882722574335566
377,1723,2024,Lopez,Raj,Pharmacy,535,856,435,2024-08-27,N,0,0,A,Raj Lopez,0.3935483870967742,-1.5846516018065488
387,1723,2024,Zhang,Diego,Pharmacy,464,158,941,2024-09-07,N,0,0,A,Diego Zhang,0.5612903225806452,-0.7616578311839219
281,1723,2024,Kim,Joseph,Pharmacy,464,65,941,2024-09-07,N,0,0,A,Joseph Kim,0.41935483870967744,-1.4580371755569137
291,1723,2024,Ibrahim,Valeria,Pharmacy,464,757,941,2024-09-07,Y,1,1,P,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
457,1723,2025,Ramirez,Carmen,Pharmacy,829,230,1121,2025-08-04,N,0,0,A,Carmen Ramirez,0.8,0.4095256116252013
395,1723,2025,Petit,Yuki,Pharmacy,829,824,1121,2025-08-04,Y,1,1,P,Yuki Petit,0.5684931506849316,-0.7263185307067118
277,4,2023,Russo,François,Demographics,895,84,541,2023-03-18,Y,1,1,P,François Russo,0.9285714285714286,1.040336770976061
285,4,2023,Ibrahim,Kenji,Demographics,895,250,541,2023-03-18,Y,1,1,P,Kenji Ibrahim,0.7142857142857143,-0.011015161275371945
163,4,2023,Sokolov,Chiara,Demographics,895,576,541,2023-03-18,Y,1,1,P,Chiara Sokolov,1.0,1.3907874150598716
173,4,2023,Castillo,Sebastian,Demographics,895,209,541,2023-03-18,Y,1,1,P,Sebastian Castillo,0.8571428571428571,0.6898861268922496
307,123,2024,Park,Helen,Creative Writing,901,423,961,2024-12-04,Y,1,1,P,Helen Park,0.890625,0.8541598663065362
193,123,2025,Sanchez,Wang,Creative Writing,89,748,687,2025-04-14,Y,1,1,P,Wang Sanchez,0.7761194029850746,0.2923600231553898
317,840,2023,Lebedev,Takeshi,Cloud Computing,152,954,713,2023-04-07,Y,1,1,Y,Takeshi Lebedev,0.8172043010752689,0.49393522912495796
455,840,2023,Rodriguez,Sarah,Cloud Computing,152,7,713,2023-04-07,Y,1,1,Y,Sarah Rodriguez,0.7407407407407407,0.11878137357048367
18,840,2023,Durand,Charles,Cloud Computing,152,376,713,2023-04-07,Y,1,1,Y,Charles Durand,0.9786096256684492,1.2858396285962705
68,840,2023,Wu,Yuki,Cloud Computing,152,293,713,2023-04-07,Y,1,1,Y,Yuki Wu,0.37037037037037035,-1.6983701142714989
232,840,2023,Johnson,Wei,Cloud Computing,152,504,713,2023-04-07,Y,1,1,Y,Wei Johnson,0.7936507936507936,0.37837444326219544
459,840,2023,Al-Mahmoud,Lisa,Cloud Computing,152,213,713,2023-04-07,Y,1,1,Y,Lisa Al-Mahmoud,0.8624338624338624,0.7158454338614211
176,840,2023,Clark,Kwaku,Cloud Computing,152,71,713,2023-04-07,Y,1,1,Y,Kwaku Clark,0.8829787234042553,0.8166448704970325
280,1777,2023,Lim,Michael,Quality Assurance,152,726,713,2023-04-07,Y,1,1,Y,Michael Lim,0.21621621621621623,-2.4546980308327564
457,1777,2023,Ramirez,Carmen,Quality Assurance,152,230,713,2023-04-07,Y,1,1,Y,Carmen Ramirez,0.8,0.4095256116252013
468,1549,2023,Ben-Khalil,Nathalie,Ethics,152,881,713,2023-04-07,Y,1,1,Y,Nathalie Ben-Khalil,0.7272727272727273,0.052703137648957336
32,123,2023,Müller,Huang,Creative Writing,152,543,713,2023-04-07,Y,1,1,Y,Huang Müller,0.8688524590163934,0.7473370521518908
297,840,2023,Verma,Jessica,Cloud Computing,833,698,27,2023-04-30,Y,1,1,Y,Jessica Verma,0.5294117647058824,-0.9180638871393532
265,840,2023,Esposito,Yaw,Cloud Computing,833,231,27,2023-04-30,Y,1,1,Y,Yaw Esposito,0.582010582010582,-0.6599978355046516
165,840,2023,Ben-Said,Marco,Cloud Computing,833,465,27,2023-04-30,Y,1,1,Y,Marco Ben-Said,0.5531914893617021,-0.801393209634605
327,840,2023,Ben-Khalil,Kenneth,Cloud Computing,833,737,27,2023-04-30,Y,1,1,Y,Kenneth Ben-Khalil,0.8494623655913979,0.6522032619370014
188,840,2023,Nair,Rosa,Cloud Computing,833,580,959,2023-05-11,Y,1,1,Y,Rosa Nair,0.5079365079365079,-1.0234281330730481
375,840,2023,Becker,Tariq,Cloud Computing,833,860,959,2023-05-11,Y,1,1,Y,Tariq Becker,0.9731182795698925,1.2588973877165022
188,840,2024,Nair,Rosa,Cloud Computing,833,580,395,2024-03-09,Y,1,1,Y,Rosa Nair,0.5079365079365079,-1.0234281330730481
375,840,2024,Becker,Tariq,Cloud Computing,833,860,395,2024-03-09,Y,1,1,Y,Tariq Becker,0.9731182795698925,1.2588973877165022
407,840,2025,Kumar,Thomas,Cloud Computing,833,15,631,2025-06-22,Y,1,1,Y,Thomas Kumar,0.776595744680851,0.29469710271263305
474,840,2025,Müller,Michael,Cloud Computing,833,137,277,2025-04-08,Y,1,1,Y,Michael Müller,0.7297297297297297,0.0647579509589654
232,840,2025,Johnson,Wei,Cloud Computing,833,504,277,2025-04-08,Y,1,1,Y,Wei Johnson,0.7936507936507936,0.37837444326219544
